ID_KAIROS	Productos_Clave	Productos_Descripcion	Presentaciones_Descripcion	ClavePresentacion	Concentracion	UnidadConcentracion	Especificacion	ViaAdministracion	Medio	CantidadEnvase	Dosis	CantidadUnidad	Laboratorios_Clave	Abreviatura	Laboratorios_Descripcion
2434	4043	LAMICTAL	25mg Comp. x 30	1	25	mg			Comp.	30	0	0	25	GLAXOSMITHKLINE	GlaxoSmithKline
2435	4043	LAMICTAL	50mg Comp. x 30	2	50	mg			Comp.	30	0	0	25	GLAXOSMITHKLINE	GlaxoSmithKline
2436	4044	PHOSLO	667mg Comp. x 60	1	667	mg			Comp.	60	0	0	56	PASTEUR	Laboratorios Pasteur Ltda.
2437	4048	LUBRIDERM PIEL SENSIBLE	Fco. x 200ml	3	0				Fco.	0	0	200	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2438	4048	LUBRIDERM PIEL SENSIBLE	Fco. x 400ml	4	0				Fco.	0	0	400	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2439	4051	RIBOMUNYL	Sobres x 12	4	0				Sobres	12	0	0	82	SILESIA	Laboratorios Silesia S.A.
2440	4051	RIBOMUNYL	Sobres x 4	3	0				Sobres	4	0	0	82	SILESIA	Laboratorios Silesia S.A.
2441	4056	AMOBIOTIC	1g Comp. Rec. x 14	7	1	g			Comp.	14	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
2442	4056	AMOBIOTIC	1g Comp. Rec. x 20	8	1	g			Comp.	20	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
2443	4056	AMOBIOTIC	250mg /5ml Polvo x 120ml	1	250	mg			Polvo	0	0	120	18	CHILE LAB.	Laboratorios Chile S.A.
2444	4056	AMOBIOTIC	500mg /5ml Polvo x 120ml	3	500	mg			Polvo	0	0	120	18	CHILE LAB.	Laboratorios Chile S.A.
2445	4056	AMOBIOTIC	500mg Comp. Rec. x 21	5	500	mg			Comp.	21	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
2446	4056	AMOBIOTIC	750mg Comp. Rec. x 21	6	750	mg			Comp.	21	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
2447	4057	HIPOSTEROL	20mg Comp. x 28	2	20	mg			Comp.	28	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
2448	4058	NEUTROGENA LINEA CUIDADO FACIAL ESENCIAL	Desmaquillante de Ojos x 162ml	20	0					0	0	162	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2449	4058	NEUTROGENA LINEA CUIDADO FACIAL ESENCIAL	Fresh Foaming Cleanser	22	0					0	0	0	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2450	4058	NEUTROGENA LINEA CUIDADO FACIAL ESENCIAL	Limpiador Extra Suave x 200ml	21	0					0	0	200	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2451	4058	NEUTROGENA LINEA CUIDADO FACIAL ESENCIAL	Loc. Tónica x 250ml s/Alcohol	16	0				Loc.	0	0	250	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2452	4058	NEUTROGENA LINEA CUIDADO FACIAL ESENCIAL	NTG Toall. Desmaquil. x 6	23	0				Toall.	6	0	0	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2453	4059	NEUTROGENA HUMECTACION	Crema hidrat. piel sensible S/F x 118ml	16	0					0	0	118	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2454	4059	NEUTROGENA HUMECTACION	Crema iluminad. de Ojos x 15ml	17	0					0	0	15	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2455	4059	NEUTROGENA HUMECTACION	Intens. de día FPS 15 Crema x 63ml	4	15		FPS		Crema	0	0	63	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2456	4059	NEUTROGENA HUMECTACION	Liviana noche S/F Crema x 63ml	5	0				Crema	0	0	63	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2457	4062	NEUTROGENA PIELES GRASAS Y/O C/PROBLEMAS	Jabón en barra (Acne Soap) x 100g	1	0					0	0	100	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2458	4062	NEUTROGENA PIELES GRASAS Y/O C/PROBLEMAS	Jabón líquido libre de Aceite (Oil Free Clear Wash) x 120ml	2	0					0	0	120	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2459	4063	NEUTROGENA LINEA PROTECCION SOLAR	Buil a Tan Autobronc. Corporal x 200ml	21	0					0	0	200	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2460	4063	NEUTROGENA LINEA PROTECCION SOLAR	Fresh Cooling FPS 45 Spray x 141.5ml	17	45		FPS		Spray	0	0	141,5	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2461	4063	NEUTROGENA LINEA PROTECCION SOLAR	Noruega FPS 15 Labial Barra Humect. x 15.4g	10	15		FPS	Labial	Barra	0	0	15,4	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2462	4063	NEUTROGENA LINEA PROTECCION SOLAR	Piel Sensible FPS 30 x 118ml	20	30		FPS			0	0	118	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2463	4063	NEUTROGENA LINEA PROTECCION SOLAR	Ultra Sheer FPS 30 x 88ml	19	30		FPS			0	0	88	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2464	4063	NEUTROGENA LINEA PROTECCION SOLAR	Ultra Sheer FPS 35 Facial x 50g	22	35		FPS			0	0	50	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2465	4063	NEUTROGENA LINEA PROTECCION SOLAR	Ultra Sheer FPS 50 + x 50g	23	50		FPS			0	0	50	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2466	4063	NEUTROGENA LINEA PROTECCION SOLAR	Ultra Sheer FPS 55 x 88ml	18	55		FPS			0	0	88	205	JOHNSON&JOHNSON	Johnson & Johnson Personal Care Chile S.A.
2467	4069	MEDIKLIN	Pomo x 15g Skin color	5	0				Pomo	0	0	15	47	MAVER	Laboratorios Maver S.A.
2468	4072	METAMIZOL SODICO	250mg Sup. x 5	1	250	mg			Sup.	5	0	0	90	VALMA	Laboratorio Valma Ltda.
2469	4072	METAMIZOL SODICO	300mg Comp. x 20	3	300	mg			Comp.	20	0	0	90	VALMA	Laboratorio Valma Ltda.
2470	4072	METAMIZOL SODICO	300mg Comp. x 600	2	300	mg			Comp.	600	0	0	90	VALMA	Laboratorio Valma Ltda.
2471	4078	KETODIABURTEST 5000	Cintas Reactivas x 50	1	0					50	0	0	68	ROCHE	Productos Roche Ltda.
2472	4079	MICRALTEST II	Cintas Reactivas x 30	1	0					30	0	0	68	ROCHE	Productos Roche Ltda.
2473	4082	ACCUTREND COLESTEROL	Cintas Reactivas x 25	1	0					25	0	0	68	ROCHE	Productos Roche Ltda.
2474	4082	ACCUTREND COLESTEROL	Cintas Reactivas x 5	2	0					5	0	0	68	ROCHE	Productos Roche Ltda.
2475	4083	ACCUTREND GLUCOSA	Cintas Reactivas x 25	1	0					25	0	0	68	ROCHE	Productos Roche Ltda.
2476	4083	ACCUTREND GLUCOSA	Cintas Reactivas x 50	2	0					50	0	0	68	ROCHE	Productos Roche Ltda.
2477	4086	FLUANXOL	1mg Grag. x 20	2	1	mg			Grag.	20	0	0	174	LUNDBECK CHILE	Lundbeck Chile
2478	4086	FLUANXOL	5mg Comp. x 20	3	5	mg			Comp.	20	0	0	174	LUNDBECK CHILE	Lundbeck Chile
2479	4087	FLUANXOL DEPOT	20mg /ml F.Amp. x 1	1	20	mg			F.Amp.	1	0	0	174	LUNDBECK CHILE	Lundbeck Chile
2480	4088	AMBILAN	Comp. Rec. x 21	4	0				Comp.	21	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
2481	4088	AMBILAN	Oral Polvo p/ Susp. x 120ml	3	0			Oral	Susp.	0	0	120	18	CHILE LAB.	Laboratorios Chile S.A.
2482	4088	AMBILAN	Oral Polvo p/ Susp. x 60ml	2	0			Oral	Susp.	0	0	60	18	CHILE LAB.	Laboratorios Chile S.A.
2483	4095	ANISIMOL	20mg Comp. Ran. x 30	2	20	mg			Comp.	30	0	0	49	MEDIPHARM	Productos Farmacéuticos Medipharm Ltda.
2484	4096	ALOPURINOL	100mg Comp. x 20	1	100	mg			Comp.	20	0	0	83	CHEMOPHARMA	Ver SANITAS
2485	4096	ALOPURINOL	300mg Comp. x 20	2	300	mg			Comp.	20	0	0	83	CHEMOPHARMA	Ver SANITAS
2486	4097	TENOXICAM	20mg Caps. x 10	1	20	mg			Caps.	10	0	0	76	SANITAS	Instituto Sanitas S.A.
2487	4100	OFTIC	0.1% Oft. Sol. x 10ml	1	0,1	%		Oft.	Sol.	0	0	10	77	SAVAL	Laboratorio Saval S.A.
2488	4108	VASELINA ESTERIL	Amp. x 100 x 10ml	8	0				Amp.	100	0	10	74	SANDERSON	Laboratorio Sanderson S.A.
2489	4108	VASELINA ESTERIL	Amp. x 100 x 5ml	7	0				Amp.	100	0	5	74	SANDERSON	Laboratorio Sanderson S.A.
2490	4108	VASELINA ESTERIL	Amp. x 50 x 20ml	5	0				Amp.	50	0	20	74	SANDERSON	Laboratorio Sanderson S.A.
2491	4114	FRAGMIN	10000UI F.Amp. x 10 x 1ml	6	10000	UI			F.Amp.	10	0	1	57	PFIZER	Laboratorio Pfizer de Chile S.A.
2492	4114	FRAGMIN	10000UI F.Amp. x 4ml	5	10000	UI			F.Amp.	0	0	4	57	PFIZER	Laboratorio Pfizer de Chile S.A.
2493	4114	FRAGMIN	10000UI Jer. x 1 x 1ml	7	10000	UI			Jer.	1	0	1	57	PFIZER	Laboratorio Pfizer de Chile S.A.
2494	4114	FRAGMIN	10000UI Jer. x 10 x 1ml	8	10000	UI			Jer.	10	0	1	57	PFIZER	Laboratorio Pfizer de Chile S.A.
2495	4114	FRAGMIN	12500UI Jer. x 5 x 0.5ml	11	12500	UI			Jer.	5	0	0,5	57	PFIZER	Laboratorio Pfizer de Chile S.A.
2496	4114	FRAGMIN	15000UI Jer. x 5 x 0.6ml	12	15000	UI			Jer.	5	0	0,6	57	PFIZER	Laboratorio Pfizer de Chile S.A.
2497	4114	FRAGMIN	18000UI Jer. x 5 x 0.72ml	13	18000	UI			Jer.	5	0	0,72	57	PFIZER	Laboratorio Pfizer de Chile S.A.
2498	4114	FRAGMIN	2500UI Jer. x 1 x 0.2ml	1	2500	UI			Jer.	1	0	0,2	57	PFIZER	Laboratorio Pfizer de Chile S.A.
2499	4114	FRAGMIN	2500UI Jer. x 10 x 0.2ml	2	2500	UI			Jer.	10	0	0,2	57	PFIZER	Laboratorio Pfizer de Chile S.A.
2500	4114	FRAGMIN	5000UI Jer. x 1 x 0.2ml	3	5000	UI			Jer.	1	0	0,2	57	PFIZER	Laboratorio Pfizer de Chile S.A.
2501	4114	FRAGMIN	5000UI Jer. x 10 x 0.2ml	4	5000	UI			Jer.	10	0	0,2	57	PFIZER	Laboratorio Pfizer de Chile S.A.
2502	4114	FRAGMIN	7500UI Jer. x 1	9	7500	UI			Jer.	1	0	0	57	PFIZER	Laboratorio Pfizer de Chile S.A.
2503	4114	FRAGMIN	7500UI Jer. x 10	10	7500	UI			Jer.	10	0	0	57	PFIZER	Laboratorio Pfizer de Chile S.A.
2504	4115	ERYACNEN GEL 4%	Gel x 30g	1	0				Gel	0	0	30	104	GALDERMA	Galderma Chile Laboratorios Ltda.
2505	4116	MONOPACK	20mg Comp. Ran. x 30	1	20	mg			Comp.	30	0	0	62	BAGO	Laboratorios Bagó S.A.
2506	4116	MONOPACK	40mg Comp. Ran. x 30	2	40	mg			Comp.	30	0	0	62	BAGO	Laboratorios Bagó S.A.
2507	4117	PPG	10mg Comp. x 30	3	10	mg			Comp.	30	0	0	62	BAGO	Laboratorios Bagó S.A.
2508	4120	ENCEFABOL 600	600mg Grag. x 10	1	600	mg			Grag.	10	0	0	50	MERCK	Merck S.A.
2509	4122	MAGNATIL CALCICO	Efer. Tab. x 14	3	0		Efer.		Tab.	14	0	0	88	TECNOFARMA	Tecnofarma S.A.
2510	4122	MAGNATIL CALCICO	Efer. Tab. x 30	4	0		Efer.		Tab.	30	0	0	88	TECNOFARMA	Tecnofarma S.A.
2511	4124	ATENUAL	25mg Grag. x 20	2	25	mg			Grag.	20	0	0	88	TECNOFARMA	Tecnofarma S.A.
2512	4124	ATENUAL	Rtd. 75mg Comp. Rec. x 14	4	75	mg	Rtd.		Comp.	14	0	0	88	TECNOFARMA	Tecnofarma S.A.
2513	4125	SUCEDAL	10mg Comp. Ran. x 30	4	10	mg			Comp.	30	0	0	58	PHARMA INVESTI	Pharma Investi de Chile S.A.
2514	4125	SUCEDAL	5mg Comp. Ran. x 30	5	5	mg			Comp.	30	0	0	58	PHARMA INVESTI	Pharma Investi de Chile S.A.
2515	4126	FIBRASOL	Fco. x 300g Naranja	1	0				Fco.	0	0	300	47	MAVER	Laboratorios Maver S.A.
2516	4126	FIBRASOL	Sobres x 18 x 5g Naranja	2	0				Sobres	18	0	5	47	MAVER	Laboratorios Maver S.A.
2517	4129	FLOGOFIN	100mg Comp. x 20	3	100	mg			Comp.	20	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
2518	4129	FLOGOFIN	50mg Caps. x 10	2	50	mg			Caps.	10	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
2519	4129	FLOGOFIN	50mg Caps. x 20	1	50	mg			Caps.	20	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
2520	4130	FLOGOFIN T.U.	200mg Comp. Rec. x 10	1	200	mg			Comp.	10	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
2521	4131	CIPRAMIL	20mg Comp. x 14	1	20	mg			Comp.	14	0	0	206	AXON PHARMA	Axon Pharma Farmacéutica Ltda.
2522	4131	CIPRAMIL	20mg Comp. x 28	2	20	mg			Comp.	28	0	0	206	AXON PHARMA	Axon Pharma Farmacéutica Ltda.
2523	4131	CIPRAMIL	40mg Comp. x 14	3	40	mg			Comp.	14	0	0	206	AXON PHARMA	Axon Pharma Farmacéutica Ltda.
2524	4132	ITODAL	100mg Caps. x 15	1	100	mg			Caps.	15	0	0	18	CHILE LAB.	Laboratorios Chile S.A.
2525	4137	NISTORAL	100000UI /ml Oral Susp. x 20ml	1	100000	UI		Oral	Susp.	0	0	20	18	CHILE LAB.	Laboratorios Chile S.A.
2526	4138	TOBRIN	0.3% Oft. Sol. x 5ml	1	0,3	%		Oft.	Sol.	0	0	5	18	CHILE LAB.	Laboratorios Chile S.A.
2527	4138	TOBRIN	0.3% Oft. Ung. x 3.5g	2	0,3	%		Oft.	Ung.	0	0	3,5	18	CHILE LAB.	Laboratorios Chile S.A.
2528	4139	KETOROLACO	10mg Comp. x 10	1	10	mg			Comp.	10	0	0	56	PASTEUR	Laboratorios Pasteur Ltda.
2529	4141	DIPATROPIN	Comp. x 10	1	0				Comp.	10	0	0	56	PASTEUR	Laboratorios Pasteur Ltda.
2530	4144	CLORAMPAST	500mg Ov. x 6	2	500	mg			Ov.	6	0	0	56	PASTEUR	Laboratorios Pasteur Ltda.
2531	4146	ACICLOVIR PASTEUR	200mg Comp. x 25	1	200	mg			Comp.	25	0	0	56	PASTEUR	Laboratorios Pasteur Ltda.
2532	4146	ACICLOVIR PASTEUR	400mg Comp. x 35	2	400	mg			Comp.	35	0	0	56	PASTEUR	Laboratorios Pasteur Ltda.
2533	4150	ODRANAL	5mg Comp. x 20	1	5	mg			Comp.	20	0	0	147	RAFFO	Laboratorios Raffo S.A.
2534	4151	FOSAMAX	70mg Tab. x 4	4	70	mg			Tab.	4	0	0	103	MERCK SHARP & D	Merck Sharp & Dohme
2535	4152	SUPRADYN EFERVESCENTE	Efer. Comp. x 10	1	0		Efer.		Comp.	10	0	0	8	BAYER	Bayer S.A.
2536	4159	OFLOX	0.3% Fco. Got. x 5ml	1	0,3	%			Got.	0	0	5	3	ALLERGAN	Laboratorios Allergan Ltda.
2537	4160	CATAFLAM DISPERSABLE	50mg Comp. x 10	1	50	mg			Comp.	10	0	0	131	NOVARTIS	Lab. Novartis Chile S.A.
2538	4161	LOVACOL	20mg Comp. x 28	2	20	mg			Comp.	28	0	0	77	SAVAL	Laboratorio Saval S.A.
2539	4162	ZODOL	100mg Amp. x 3 x 2ml	3	100	mg			Amp.	3	0	2	77	SAVAL	Laboratorio Saval S.A.
2540	4162	ZODOL	50mg /ml Gotas x 20ml	2	50	mg			Gotas	0	0	20	77	SAVAL	Laboratorio Saval S.A.
2541	4162	ZODOL	50mg Comp. x 10	1	50	mg			Comp.	10	0	0	77	SAVAL	Laboratorio Saval S.A.
2542	4163	EUROMUCIL	Polvo x 400g	1	0				Polvo	0	0	400	77	SAVAL	Laboratorio Saval S.A.
2543	4175	NICOTEARS GEL	Gel x 5g	1	0				Gel	0	0	5	77	SAVAL	Laboratorio Saval S.A.
2544	4178	COUMADIN	2.5mg Comp. x 30	1	2,5	mg			Comp.	30	0	0	50	MERCK	Merck S.A.
2545	4178	COUMADIN	5mg Comp. x 30	2	5	mg			Comp.	30	0	0	50	MERCK	Merck S.A.
2546	4196	ISOTREX GEL	Gel x 30g	1	0				Gel	0	0	30	86	STIEFEL	Laboratorios Stiefel de Chile y Cia. Ltda.
2547	4201	CLORMEZANONA	200mg Comp. x 30	1	200	mg			Comp.	30	0	0	76	SANITAS	Instituto Sanitas S.A.
2548	4205	ZINCOVIT	Comp. Rec. x 30	1	0				Comp.	30	0	0	39	ITF - LABOMED	ITF - Labomed Farmacéutica Ltda.
2549	4205	ZINCOVIT	Plus Comp. x 30	2	0		Plus		Comp.	30	0	0	39	ITF - LABOMED	ITF - Labomed Farmacéutica Ltda.
2550	4205	ZINCOVIT	Plus Jbe. x 120ml	3	0		Plus		Jbe.	0	0	120	39	ITF - LABOMED	ITF - Labomed Farmacéutica Ltda.
2551	4209	ELCAL-D	Caps. x 30	1	0				Caps.	30	0	0	4	ANDROMACO	Laboratorios Andrómaco S.A.
2552	4209	ELCAL-D	Caps. x 60	2	0				Caps.	60	0	0	4	ANDROMACO	Laboratorios Andrómaco S.A.
2553	4228	QUITA ESMALTE	Fco. Plástico x 65ml Bouquet	1	0				Fco.	0	0	65	65	RECCIUS	Laboratorios Reccius Ltda.
2554	4228	QUITA ESMALTE	Fco. Plástico x 65ml Pino	2	0				Fco.	0	0	65	65	RECCIUS	Laboratorios Reccius Ltda.
2555	4229	ECICLEAN	Basic Pomo Crema Adhesiva	10	0				Crema	0	0	0	101	BIOTOSCANA	Biotoscana Farma S.A.
2556	4229	ECICLEAN	Caja Set Limpieza x 1u	6	0				Set	0	0	1	101	BIOTOSCANA	Biotoscana Farma S.A.
2557	4229	ECICLEAN	Efer. Tab. x 32	1	0		Efer.		Tab.	32	0	0	101	BIOTOSCANA	Biotoscana Farma S.A.
2558	4229	ECICLEAN	Extra Forte Polvo Adh. x 25g	2	0		Forte		Polvo	0	0	25	101	BIOTOSCANA	Biotoscana Farma S.A.
2559	4229	ECICLEAN	Forte Polvo Adhesivo x 70g	7	0		Forte		Polvo	0	0	70	101	BIOTOSCANA	Biotoscana Farma S.A.
2560	4229	ECICLEAN	Max Pomo Crema Adhesiva x 40g	9	0				Crema	0	0	40	101	BIOTOSCANA	Biotoscana Farma S.A.
2561	4229	ECICLEAN	Plus Pomo Crema Adhesiva x 40g	8	0		Plus		Crema	0	0	40	101	BIOTOSCANA	Biotoscana Farma S.A.
2562	4232	RESPIBRON	Ad. Jbe. x 100ml	1	0		Ad.		Jbe.	0	0	100	4	ANDROMACO	Laboratorios Andrómaco S.A.
2563	4232	RESPIBRON	Inf. Jbe. x 100ml	2	0		Inf.		Jbe.	0	0	100	4	ANDROMACO	Laboratorios Andrómaco S.A.
2564	4236	VERORAB	Liof. Fco. x 1 Dosis c/Jer. Solv.	1	0		Liof.		Fco.	0	1	0	163	SANOFI PASTEUR	Sanofi Pasteur S.A.
2565	4238	ACICLOVIR	200mg Comp. x 24	2	200	mg			Comp.	24	0	0	98	MINTLAB	Mintlab Co.S.A.
2566	4238	ACICLOVIR	400mg Comp. x 35	5	400	mg			Comp.	35	0	0	98	MINTLAB	Mintlab Co.S.A.
2567	4238	ACICLOVIR	5% Crema x 15g	4	5	%			Crema	0	0	15	98	MINTLAB	Mintlab Co.S.A.
2568	4238	ACICLOVIR	5% Crema x 5g	3	5	%			Crema	0	0	5	98	MINTLAB	Mintlab Co.S.A.
2569	4239	ACIDO MEFENAMICO	250mg Comp. x 10	1	250	mg			Comp.	10	0	0	98	MINTLAB	Mintlab Co.S.A.
2570	4239	ACIDO MEFENAMICO	500mg Comp. x 10	2	500	mg			Comp.	10	0	0	98	MINTLAB	Mintlab Co.S.A.
2571	4239	ACIDO MEFENAMICO	500mg Comp. x 200	4	500	mg			Comp.	200	0	0	98	MINTLAB	Mintlab Co.S.A.
2572	4240	ALPRAZOLAM	0.25mg Comp. x 30	1	0,25	mg			Comp.	30	0	0	98	MINTLAB	Mintlab Co.S.A.
2573	4240	ALPRAZOLAM	0.5mg Comp. x 30	2	0,5	mg			Comp.	30	0	0	98	MINTLAB	Mintlab Co.S.A.
2574	4241	AMBROXOL	Ad. 30mg /5ml Jbe. x 100ml	2	30	mg	Ad.		Jbe.	0	0	100	98	MINTLAB	Mintlab Co.S.A.
2575	4241	AMBROXOL	Inf. 15mg /5ml Jbe. x 100ml	1	15	mg	Inf.		Jbe.	0	0	100	98	MINTLAB	Mintlab Co.S.A.
2576	4242	AMOXICILINA	250mg Oral Susp. x 60ml	1	250	mg		Oral	Susp.	0	0	60	98	MINTLAB	Mintlab Co.S.A.
2577	4242	AMOXICILINA	500mg Caps. x 21	6	500	mg			Caps.	21	0	0	98	MINTLAB	Mintlab Co.S.A.
2578	4242	AMOXICILINA	500mg Caps. x 6	2	500	mg			Caps.	6	0	0	98	MINTLAB	Mintlab Co.S.A.
2579	4242	AMOXICILINA	500mg Oral Susp. x 60ml	3	500	mg		Oral	Susp.	0	0	60	98	MINTLAB	Mintlab Co.S.A.
2580	4242	AMOXICILINA	750mg Comp. Rec. x 10	5	750	mg			Comp.	10	0	0	98	MINTLAB	Mintlab Co.S.A.
2581	4243	AMPICILINA	500mg Caps. x 10	1	500	mg			Caps.	10	0	0	98	MINTLAB	Mintlab Co.S.A.
2582	4244	ATENOLOL	100mg Comp. x 20	1	100	mg			Comp.	20	0	0	98	MINTLAB	Mintlab Co.S.A.
2583	4244	ATENOLOL	50mg Comp. x 20	2	50	mg			Comp.	20	0	0	98	MINTLAB	Mintlab Co.S.A.
2584	4245	BETAMETASONA	0.05% Crema x 15g	2	0,05	%			Crema	0	0	15	98	MINTLAB	Mintlab Co.S.A.
2585	4245	BETAMETASONA	0.6mg Comp. x 30	1	0,6	mg			Comp.	30	0	0	98	MINTLAB	Mintlab Co.S.A.
2586	4246	BROMAZEPAM	3mg Comp. x 30	2	3	mg			Comp.	30	0	0	98	MINTLAB	Mintlab Co.S.A.
2587	4247	CARBAMAZEPINA	200mg Comp. x 20	1	200	mg			Comp.	20	0	0	98	MINTLAB	Mintlab Co.S.A.
2588	4248	CEFADROXILO	250mg /5ml Oral Susp. x 60ml	2	250	mg		Oral	Susp.	0	0	60	98	MINTLAB	Mintlab Co.S.A.
2589	4248	CEFADROXILO	500mg Caps. x 8	1	500	mg			Caps.	8	0	0	98	MINTLAB	Mintlab Co.S.A.
2590	4249	CEFRADINA	500mg Caps. x 8	1	500	mg			Caps.	8	0	0	98	MINTLAB	Mintlab Co.S.A.
2591	4250	CIPROFLOXACINO	250mg Comp. x 6	3	250	mg			Comp.	6	0	0	98	MINTLAB	Mintlab Co.S.A.
2592	4250	CIPROFLOXACINO	500mg Comp. x 6	1	500	mg			Comp.	6	0	0	98	MINTLAB	Mintlab Co.S.A.
2593	4250	CIPROFLOXACINO	750mg Comp. x 6	2	750	mg			Comp.	6	0	0	98	MINTLAB	Mintlab Co.S.A.
2594	4251	CLONIXINATO DE LISINA	125mg Comp. x 10	1	125	mg			Comp.	10	0	0	98	MINTLAB	Mintlab Co.S.A.
2595	4251	CLONIXINATO DE LISINA	125mg Comp. x 200	2	125	mg			Comp.	200	0	0	98	MINTLAB	Mintlab Co.S.A.
2596	4252	CLORAMFENICOL	500mg Caps. x 10	1	500	mg			Caps.	10	0	0	98	MINTLAB	Mintlab Co.S.A.
2597	4253	CLORFENAMINA MALEATO	4mg Comp. x 20	1	4	mg			Comp.	20	0	0	98	MINTLAB	Mintlab Co.S.A.
2598	4254	CLOXACILINA	500mg Caps. x 12	1	500	mg			Caps.	12	0	0	98	MINTLAB	Mintlab Co.S.A.
2599	4254	CLOXACILINA	500mg Caps. x 6	2	500	mg			Caps.	6	0	0	98	MINTLAB	Mintlab Co.S.A.
2600	4255	COTRIMOXAZOL	Comp. x 20	3	0				Comp.	20	0	0	98	MINTLAB	Mintlab Co.S.A.
2601	4255	COTRIMOXAZOL	Forte Comp. x 10	1	0		Forte		Comp.	10	0	0	98	MINTLAB	Mintlab Co.S.A.
2602	4255	COTRIMOXAZOL	Oral Susp. x 100ml	4	0			Oral	Susp.	0	0	100	98	MINTLAB	Mintlab Co.S.A.
2603	4256	DIAZEPAM	10mg Comp. x 20	2	10	mg			Comp.	20	0	0	98	MINTLAB	Mintlab Co.S.A.
2604	4256	DIAZEPAM	5mg Comp. x 20	3	5	mg			Comp.	20	0	0	98	MINTLAB	Mintlab Co.S.A.
2605	4257	DICLOFENACO SODICO	25mg Comp. x 20	3	25	mg			Comp.	20	0	0	98	MINTLAB	Mintlab Co.S.A.
2606	4257	DICLOFENACO SODICO	50mg Comp. x 10	1	50	mg			Comp.	10	0	0	98	MINTLAB	Mintlab Co.S.A.
2607	4259	ERITROMICINA	200mg /5ml Oral Susp. x 60ml	1	200	mg		Oral	Susp.	0	0	60	98	MINTLAB	Mintlab Co.S.A.
2608	4259	ERITROMICINA	500mg Comp. Rec. x 8	2	500	mg			Comp.	8	0	0	98	MINTLAB	Mintlab Co.S.A.
2609	4260	FAMOTIDINA	20mg Comp. x 20	1	20	mg			Comp.	20	0	0	98	MINTLAB	Mintlab Co.S.A.
2610	4260	FAMOTIDINA	40mg Comp. x 10	2	40	mg			Comp.	10	0	0	98	MINTLAB	Mintlab Co.S.A.
2611	4261	FUROSEMIDA	40mg Comp. x 12	2	40	mg			Comp.	12	0	0	98	MINTLAB	Mintlab Co.S.A.
2612	4262	GEMFIBROZILO	300mg Comp. Rec. x 30	2	300	mg			Comp.	30	0	0	98	MINTLAB	Mintlab Co.S.A.
2613	4262	GEMFIBROZILO	600mg Comp. Rec. x 20	4	600	mg			Comp.	20	0	0	98	MINTLAB	Mintlab Co.S.A.
2614	4262	GEMFIBROZILO	600mg Comp. Rec. x 30	1	600	mg			Comp.	30	0	0	98	MINTLAB	Mintlab Co.S.A.
2615	4262	GEMFIBROZILO	900mg Comp. Rec. x 30	3	900	mg			Comp.	30	0	0	98	MINTLAB	Mintlab Co.S.A.
2616	4263	GLIBENCLAMIDA	5mg Comp. x 30	2	5	mg			Comp.	30	0	0	98	MINTLAB	Mintlab Co.S.A.
2617	4263	GLIBENCLAMIDA	5mg Comp. x 60	1	5	mg			Comp.	60	0	0	98	MINTLAB	Mintlab Co.S.A.
2618	4266	LOPERAMIDA CLORHIDRATO	2mg Comp. x 6	1	2	mg			Comp.	6	0	0	98	MINTLAB	Mintlab Co.S.A.
