COD_CLASIFICACION	CLASIFICACION	CODIGO	PRODUCTO	RECETA_RETENIDA	COD_PRINCIPIO_ACTIVO	PRINCIPIO_ACTIVO	COD_CONCENTRACION	CONCENTRACION	COD_ACC_FARMACOLOGICA	ACCION_FARMACOLOGICA	COD_UNIDAD	UNIDAD_MEDIDA
261	MEDICAMENTOS	509.962	ZYVOX  600 MG EV		1797	LINEZOLID	8.535	600 MG X BOLSA	24	ANTIBIOTICO	AM	AMPOLLA
261	MEDICAMENTOS	502.686	DEBRIDAT 100MG DOSIS UNIT.		535	TRIMEBUTINA MALEATO 	8.536	100MG X COMP	52	ANTIESPASMODICO	TB	TABLETA
261	MEDICAMENTOS	508.986	TRAVATAN 0,004%  GOTAS		351	TRAVOPROST	8.537	0,004%	60	ANTIGLAUCOMATOSO	FR	FRASCO
261	MEDICAMENTOS	500.912	AVELOX  AMP 400 MG (250ML)		1922	MOXIFLOXACINO	8.538	400 MG X AMP	24	ANTIBIOTICO	AM	AMPOLLA
261	MEDICAMENTOS	507.352	RECONVAN EB X 500 ML(15)		1182	PROTEINAS_HIDRATOS DE CARBONO_LIPIDOS	8.539	500 ML	898	SUPLEMENTO NUTRICIONAL	UN	UNIDAD
261	MEDICAMENTOS	507.034	PRENAVIT X 30 CAPSULAS		379	VITAMINAS _ MINERALES	8.543	30 CAPSULAS	186	VITAMINOTERAPIA	CJ	CAJA
261	MEDICAMENTOS	507.440	REFRESH TEARS GTAS OFT		2945	CARBOXIMETILCELULOSA	8.544	0.5 %	150	LUBRICANTE OCULAR	FR	FRASCO
261	MEDICAMENTOS	505.009	IZOFRAN 4MG SBLING( ZYDIS) DU		475	ONDANSETRON	8.545	4MG X TABLETA	48	ANTIEMETICO _ ANTINAUSEOSO	TB	TABLETA
261	MEDICAMENTOS	505.008	IZOFRAN 8MG SBLING (ZYDIS) D.U		475	ONDANSETRON	8.546	8MG X TABLETA	48	ANTIEMETICO _ ANTINAUSEOSO	TB	TABLETA
261	MEDICAMENTOS	505.149	KETOCONAZOL 2% CREMA		241	KETOCONAZOL	8.547	2%	390	ANTIMICOTICO	TU	TUBO
261	MEDICAMENTOS	509.263	VALCOTE ER  500 MGX 50 COMP		1267	ACIDO VALPROICO	8.549	500 MGX COMP	40	ANTICONVULSIVANTE _ ANTIEPILEPTICO	CJ	CAJA
261	MEDICAMENTOS	505.620	MERONEM (MEROPENEM)1 GR X AMP		1832	MEROPENEM	8.550	1 GR X AMP	24	ANTIBIOTICO	AM	AMPOLLA
261	MEDICAMENTOS	502.820	DEZARTAL 6 MG X 30 COMP								CJ	CAJA
261	MEDICAMENTOS	501.239	BIAFINE CREMA  96 GRAMOS		3010	TROLAMINA	8.551	0.67 GR X 100 GR	166	PROTECTOR DERMICO	TU	TUBO
261	MEDICAMENTOS	503.950	FLOGOFIN IV 100 MG		243	KETOPROFENO	8.552	100 MG X AMP	2.442	ANTIINFLAMATORIO_ANALGESICO	AM	AMPOLLA
261	MEDICAMENTOS	504.612	IPSON FORTE SUSP.		223	IBUPROFENO	8.553	200 MG X 5 ML	2.442	ANTIINFLAMATORIO_ANALGESICO	FR	FRASCO
261	MEDICAMENTOS	505.312	LERTUS GEL 1%		169	DICLOFENACO SODICO	8.554	1%	78	ANTIINFLAMATORIO NO ESTEROIDAL	TU	TUBO
261	MEDICAMENTOS	503.825	EXELON  1,5 MG X 28 CAP		335	RIVASTIGMINA	8.556	1,5 MG X CAP	176	TRATAMIENTO DEL ALZHEIMER	CJ	CAJA
261	MEDICAMENTOS	506.419	ORALGENE (0.12%)120ML S/ ALCOHOL		1671	CLORHEXIDINA GLUCONATO	8.557	0.12%	1.154	ANTISEPTICO BUCOFARINGEO	FR	FRASCO
261	MEDICAMENTOS	506.631	PAROX 500 MG. X 6  COMP.		481	PARACETAMOL	8.558	500 MG. X COMP.	2.441	ANALGESICO_ANTIPIRETICO	CJ	CAJA
261	MEDICAMENTOS	506.447	OMNIPAQUE 350 (50ML)		1785	IOHEXOL	8.559	350 MG L/ML	1.179	MEDIO DE CONTRASTE	FR	FRASCO
261	MEDICAMENTOS	506.116	NEOCLARITINE  5 MG (30)SOBRE X 10 COMP.		161	DESLORATADINA	8.561	5 MG  X COMP.	802	ANTIHISTAMINICO	SO	SOBRE
261	MEDICAMENTOS	503.901	FLIXOTIDE LF 50 MCG X 120 DOS		1187	FLUTICASONA	8.562	50 MCG X DOSIS	112	BRONCODILATADOR_  CORTICOSTEROIDE	FR	FRASCO
261	MEDICAMENTOS	500.902	AVELOX  400 MG X COMP. D.U		1922	MOXIFLOXACINO	8.563	400 MG X COMP	24	ANTIBIOTICO	TB	TABLETA
261	MEDICAMENTOS	503.653	ESTREVA GEL 50 GRAMOS		2425	ESTRADIOL	8.564	0.1 GR X 100 GR	126	ESTROGENOTERAPIA	TU	TUBO
261	MEDICAMENTOS	509.194	UNICLAIR 50 UG / 140  DOSIS		459	MOMETASONA FUROATO	8.567	50 MCG X DOSIS	2.863	CUADRO ALERGIA	FR	FRASCO
261	MEDICAMENTOS	500.672	ANTIAX COMP. D.U.		2161	MAGALDRATO_SIMETICONA	8.569	480 MG_100MG X COMPR	16	ANTIACIDO	TB	TABLETA
261	MEDICAMENTOS	502.074	CLAVINEX DUO FTE JBE(70)(800MG/57MG)5CC		1300	AMOXICILINA_ACIDO CLAVULANICO	8.570	800MG_57MG X 5 ML	24	ANTIBIOTICO	FR	FRASCO
261	MEDICAMENTOS	509.094	TRIMEBUTINO 100 (20)MG X COMP. D.U.		535	TRIMEBUTINA MALEATO 	8.571	100 MG X COMP	52	ANTIESPASMODICO	TB	TABLETA
261	MEDICAMENTOS	508.710	TINOX 2,5 MG X 30 COMP								CJ	CAJA
261	MEDICAMENTOS	504.111	FLEBOGAMA  5GR DIF(GAMAGLOBULINA)(FRIO)		1774	INMUNOGLOBULINA HUMANA	8.573	5GR	1.777	INMUNOGLOBULINA	AM	AMPOLLA
261	MEDICAMENTOS	505.233	DULCOLAX PERLAS X 30 CAP		491	PICOSULFATO DE  SODIO	8.574	2.5 MG X PERLA	148	LAXANTE	CJ	CAJA
261	MEDICAMENTOS	502.315	COAPROVEL 150MG/12,5MG  X 28 COMP		2341	IRBESARTAN_HIDROCLOROTIAZIDA	8.575	150MG_12,5MG  X COMP	68	ANTIHIPERTENSIVO _ DIURETICO	CJ	CAJA
261	MEDICAMENTOS	504.613	IPSON JARABE		223	IBUPROFENO	8.576	100 MG X 5 ML	1.936	ANALGESICO _ ANTIINFLAMATORIO _ ANTIPIRETICO	FR	FRASCO
261	MEDICAMENTOS	506.662	PASTA LASSAR 30 GRS		890	LANOLINA_VASELINA_ZINC	8.577	30 GRS	891	CICATRIZANTE_PROTECTOR DÉRMICO	CJ	CAJA
261	MEDICAMENTOS	503.410	ELCAL D PLUS X 30 CAPSULAS		389	CARBONATO DE CALCIO _ VITAMINA D	8.578	500 MG_ 400 UI X CAPS	114	CALCIOTERAPIA	CJ	CAJA
261	MEDICAMENTOS	503.779	FENILEFRINA 500MCG X 1ML(0,05%)		1589	FENILEFRINA	8.579	500MCG X ML	1.641	VASOPRESOR	AM	AMPOLLA
261	MEDICAMENTOS	507.472	RETROVIR (AZT) 200MG X AMP								AM	AMPOLLA
261	MEDICAMENTOS	503.834	EUROGESIC 125MG/5ML JARABE		465	NAPROXENO SODICO	8.581	125MG X 5ML	1.936	ANALGESICO _ ANTIINFLAMATORIO _ ANTIPIRETICO	FR	FRASCO
261	MEDICAMENTOS	505.599	MARVELON 20		2688	DESOGESTREL_ETINILESTRADIOL	8.582	150 MCG_20 MCG X COMP	38	ANTICONCEPTIVO	CJ	CAJA
261	MEDICAMENTOS	502.381	CONCOR  1, 25 MG X 14 COMP		1349	BISOPROLOL FUMARATO	8.583	1,25 MG X COMP	64	ANTIHIPERTENSIVO _ ANTIANGINOSO	CJ	CAJA
261	MEDICAMENTOS	501.880	CERNEVIT ADULTO LIOFILIZADO 5ML		2262	VITAMINAS	8.586	1 AMPOLLA	186	VITAMINOTERAPIA	AM	AMPOLLA
261	MEDICAMENTOS	507.262	PROMIL  GOLD_2  900 GR		2842	COMPONENTES LECHE	8.587	900 GR	898	SUPLEMENTO NUTRICIONAL	TR	TARRO
261	MEDICAMENTOS	505.193	LAFIGIN 100 MG X 30 COMP		1792	LAMOTRIGINA	8.588	100 MG X COMP	50	ANTIEPILEPTICO _ ANTICONVULSIVANTE	CJ	CAJA
261	MEDICAMENTOS	508.514	TAREG_D 160/12,5 MG (28))14COMP X SO		361	VALSARTAN _ HIDROCLOROTIAZIDA	8.589	160MG_12,5 MG X COMP	3.086	ANTIHIPERTENSIVO	SO	SOBRE
261	MEDICAMENTOS	501.348	BLOX 16 MG X 30 COMP		73	CANDESARTAN	8.590	16 MG X COMP	3.086	ANTIHIPERTENSIVO	CJ	CAJA
261	MEDICAMENTOS	503.679	EUROMUCIL FRASCO		1923	MUCILAGO PSYLLIUM	8.591	3.4 GR X 11 GR	148	LAXANTE	FR	FRASCO
261	MEDICAMENTOS	501.269	BETAPLEX 12,5 MG X 15 COMP.		872	CARVEDILOL	8.592	12,5 MG X COMP.	64	ANTIHIPERTENSIVO _ ANTIANGINOSO	CJ	CAJA
261	MEDICAMENTOS	503.847	FLEET BABY LAX X 4 APLICADORES		209	GLICERINA	8.594	83.45 GR X 100 GR	148	LAXANTE	CJ	CAJA
261	MEDICAMENTOS	505.130	KITADOL JARABE  120 MG/ML FCO 60 ML		481	PARACETAMOL	8.595	120 MG X 5ML	2.441	ANALGESICO_ANTIPIRETICO	FR	FRASCO
261	MEDICAMENTOS	507.790	SERETIDE 50/25 LF  AEROS X 120 DO		419	FLUTICASONA _ SALMETEROL	8.596	50MCG_25MCG X DOSIS	112	BRONCODILATADOR_  CORTICOSTEROIDE	FR	FRASCO
261	MEDICAMENTOS	500.459	AMBILAN BID (875/125) X 14 COMP		1300	AMOXICILINA_ACIDO CLAVULANICO	8.597	875MG_125 MGX COMP	24	ANTIBIOTICO	CJ	CAJA
261	MEDICAMENTOS	508.893	TOPAMAX 50 MG X 28 COMP		529	TOPIRAMATO	8.598	50 MG X COMP	50	ANTIEPILEPTICO _ ANTICONVULSIVANTE	CJ	CAJA
261	MEDICAMENTOS	505.532	MAALOX PLUS  SOBRE X 10 COMP		219	HIDROXIDO DE ALUMINIO _ HIDROXIDO DE MAGNESIO _ DIMETICONA	8.599	200 MG_200 MG_25 MG X COMP	16	ANTIACIDO	SO	SOBRE
261	MEDICAMENTOS	503.361	DUALTEN 6,25MG X 30 COMP								CJ	CAJA
261	MEDICAMENTOS	502.941	DIFLUCAN 50 MG (7)X CAPSULA DU		1597	FLUCONAZOL	8.601	50 MG X CAPSULA	390	ANTIMICOTICO	TB	TABLETA
261	MEDICAMENTOS	502.948	DIFLUCAN 200 MG (10)X CAPSULA DU		1597	FLUCONAZOL	8.602	200 MG X CAPSULA	390	ANTIMICOTICO	TB	TABLETA
261	MEDICAMENTOS	505.541	LUMIGAN  0,03 % X   3ML.		2661	BIMATOPROST	8.603	0,03 % X   3ML.	60	ANTIGLAUCOMATOSO	FR	FRASCO
261	MEDICAMENTOS	500.174	ACCURETIC 20MG X 14 COMP		2043	QUINAPRIL_HIDROCLOROTIAZIDA	8.604	20MG X COMP	68	ANTIHIPERTENSIVO _ DIURETICO	CJ	CAJA
261	MEDICAMENTOS	505.676	MOBEX 15 MG (30)X COMP. D.U.		445	MELOXICAM	8.606	15 MG X COMP	76	ANTIINFLAMATORIO _ ANTIRREUMATICO	TB	TABLETA
261	MEDICAMENTOS	505.135	KYTRIL 1 MG  X AMPOLLA		1674	GRANISETRON CLORHIDRATO	8.607	1 MG  X AMPOLLA	48	ANTIEMETICO _ ANTINAUSEOSO	AM	AMPOLLA
261	MEDICAMENTOS	506.370	OMNIC 0,4 MG X 30 COMP		521	TAMSULOSINA CLORHIDRATO 	8.608	0,4 MG X COMP	180	TRATAMIENTO HIPERPLASIA PROSTATICA BENIGNA	CJ	CAJA
261	MEDICAMENTOS	503.726	EUROMICINA 250 MG SUSP		1463	CLARITROMICINA	8.609	250 MG X 5ML	24	ANTIBIOTICO	FR	FRASCO
261	MEDICAMENTOS	504.010	FRESHMEL MIEL/LIMON TOS		135	CLORHEXIDINA CLORHIDRATO 	8.610	5 MG X COMP	396	ANTISEPTICO _ BUCOFARINGEO	CJ	CAJA
261	MEDICAMENTOS	506.300	NUGEL(6)  15 GR		1761	HIDROGEL AMORFO	8.611	25 GR	1.762	ELEMENTO DE CURACION DE HERIDAS	PO	POTE
261	MEDICAMENTOS	503.333	EFEXOR  XR 150MG X 30 CAP.		365	VENLAFAXINA	8.613	150MG X CAP.	42	ANTIDEPRESIVO	CJ	CAJA
261	MEDICAMENTOS	507.859	SIMILAC ADVANCE(12) II 900 GR		2842	COMPONENTES LECHE	8.614	900 GR	2.866	6_12 MESES	CJ	CAJA
261	MEDICAMENTOS	506.320	NUTRIFLEX BASAL		1297	AMINOACIDOS	8.615	1000 ML	1.314	NUTRICION PARENTERAL	UN	UNIDAD
261	MEDICAMENTOS	506.322	NUTRIFLEX PLUS		1297	AMINOACIDOS	8.616	1000 ML	1.314	NUTRICION PARENTERAL	UN	UNIDAD
261	MEDICAMENTOS	506.323	NUTRIFLEX SPECIAL		1297	AMINOACIDOS	8.617	1000 ML	1.314	NUTRICION PARENTERAL	UN	UNIDAD
261	MEDICAMENTOS	507.379	PULMOCARE RTH  500 ML		1182	PROTEINAS_HIDRATOS DE CARBONO_LIPIDOS	8.618	500 ML	898	SUPLEMENTO NUTRICIONAL	UN	UNIDAD
261	MEDICAMENTOS	500.014	ABRILAR  JBE 100 CC		1259	ALFA HEDERINA SORBATO DE POTASIO	8.619	0.7 GR_0.134 GR X 100 ML	156	MUCOLITICO _ EXPECTORANTE	FR	FRASCO
261	MEDICAMENTOS	505.311	LERTUS GOTAS 1,5% X 20 ML		169	DICLOFENACO SODICO	8.620	15 MG X ML	78	ANTIINFLAMATORIO NO ESTEROIDAL	FR	FRASCO
261	MEDICAMENTOS	503.437	ENALTEN_DN (20/12,5) X 30 COMP		405	ENALAPRIL _ HIDROCLOROTIAZIDA	8.621	20MG _12,5MG X COMP	68	ANTIHIPERTENSIVO _ DIURETICO	CJ	CAJA
261	MEDICAMENTOS	506.304	NOVOTEARS  GOTAS 10 ML								FR	FRASCO
261	MEDICAMENTOS	509.597	VITAMINA ACD  GOTAS		369	VITAMINA A _ C_ D	8.622	5000 UI_75 MG_1000 UI X ML	186	VITAMINOTERAPIA	FR	FRASCO
261	MEDICAMENTOS	506.942	POVIDONA(36)YODADA 10% 250 ML		1107	POVIDONA YODADA	8.624	10% X 250 ML	1.069	ANTISEPTICO TOPICO	FR	FRASCO
261	MEDICAMENTOS	507.011	PRAYANOL 100 MG. X 20 CAPSULAS		2852	AMANTADINA	8.625	100 MG. X CAPS	2.855	ANTIVIRAL	CJ	CAJA
261	MEDICAMENTOS	507.141	PROCTOGEL 30 GRS.		353	TRIBENOSIDO _ LIDOCAINA	8.626	5 GR_2 GR X 100 GR	62	ANTIHEMORROIDAL	TU	TUBO
261	MEDICAMENTOS	507.465	REVIL B_12 FORTE X 30 COMP.		137	CLORHIDRATO DE CIPROHEPTADINA _ VITAMINA A _ D2 _ B1 _ B2 _ B6 _ B12 _ NICOTINAMIDA _ VITAMINA C 	8.627	4 MG_0.5 MG_4.175 MCG_0.6 MG_0.75 MG_0.6 MG_0.15 MG_5 MG_ 20MG	122	ESTIMULANTE DEL APETITO	CJ	CAJA
261	MEDICAMENTOS	507.655	SANDOSTATIN  0,1 MG/ML(FRIO)		1964	OCTEOTRIDE	8.628	0,1 MG X ML	136	HORMONOTERAPIA	AM	AMPOLLA
261	MEDICAMENTOS	507.787	SERETIDE  125/25 AEROS X 120 DOSIS		419	FLUTICASONA _ SALMETEROL	8.629	125MCG_25MCG  X DOSIS	112	BRONCODILATADOR_  CORTICOSTEROIDE	FR	FRASCO
261	MEDICAMENTOS	500.558	ACERDIL 20 MG (30)X COMP D.U.		848	LISINOPRIL	8.630	20 MG X COMP	849	ANTIHIPERTENSIVO_INHIBIDOR DE ECA	TB	TABLETA
261	MEDICAMENTOS	502.384	CONCOR  2,5 MG  X 28 COMP		1349	BISOPROLOL FUMARATO	8.631	2,5 MG  X COMP	66	ANTIHIPERTENSIVO _ ANTIANGINOSO _ ANTIARRITMICO	CJ	CAJA
261	MEDICAMENTOS	508.407	SUSTENAN 250 MG X AMP								AM	AMPOLLA
261	MEDICAMENTOS	507.667	SANDIMMUN NEORAL 10 MG X 60 COMP		99	CICLOSPORINA	8.633	10 MG X COMP	146	INMUNOSUPRESOR	CJ	CAJA
261	MEDICAMENTOS	505.590	MAGNATIL EFERV. X 30 COMPRIMIDOS								CJ	CAJA
261	MEDICAMENTOS	503.490	FLEET  BABYLAX(4) X UNIDAD		209	GLICERINA	8.638	83.45 GR X 100 GR	148	LAXANTE	UN	UNIDAD
261	MEDICAMENTOS	502.226	CLOTRIMIN OVULOS 500 MG X 2 OV								CJ	CAJA
261	MEDICAMENTOS	504.045	FULGRAM 400 MG (10)X CAPSULA D.U.		1128	NORFLOXACINO	8.639	400 MG X CAPSULA	34	ANTIBIOTICO URINARIO	TB	TABLETA
261	MEDICAMENTOS	505.257	LECHE S_26 AR 400GR		1182	PROTEINAS_HIDRATOS DE CARBONO_LIPIDOS	8.640	400GR	3.348	SUPLEMENTO NUTRICIONAL_EVITA REGURGITACION	UN	UNIDAD
261	MEDICAMENTOS	505.945	CENTRUM X 30 COMP		379	VITAMINAS _ MINERALES	8.641	30 COMPR	898	SUPLEMENTO NUTRICIONAL	CJ	CAJA
261	MEDICAMENTOS	505.134	KYTRIL 3 MG X AMPOLLA		1674	GRANISETRON CLORHIDRATO	8.642	3 MG X AMPOLLA	48	ANTIEMETICO _ ANTINAUSEOSO	AM	AMPOLLA
261	MEDICAMENTOS	507.789	SERETIDE 250/25 AEROS X 120 DO		419	FLUTICASONA _ SALMETEROL	8.643	250MCG_25MCGX DOSIS	112	BRONCODILATADOR_  CORTICOSTEROIDE	FR	FRASCO
261	MEDICAMENTOS	503.377	EFEXOR   XR  37,5 X 30 COMP		365	VENLAFAXINA	8.645	37,5MG X COMP	42	ANTIDEPRESIVO	CJ	CAJA
261	MEDICAMENTOS	501.751	CARBORON RETARD 400 MG X 30 COMP		85	CARBONATO DE LITIO 	8.646	400 MG X COMP	92	ANTIPSICOTICO	CJ	CAJA
261	MEDICAMENTOS	501.881	CERVILANE 80 X 40 GRAGEAS		2264	DIHIDROERGOCRISTINA_LOMIFILINA	8.648	80MG X GRAGEAS	182	VASODILATADOR CENTRAL PERIFERICO	CJ	CAJA
261	MEDICAMENTOS	507.784	SERETIDE DISKUS 500/50MCG X 60 DO		419	FLUTICASONA _ SALMETEROL	8.649	500 MCG_50MCG X DOSIS	112	BRONCODILATADOR_  CORTICOSTEROIDE	FR	FRASCO
261	MEDICAMENTOS	506.123	NIFEDIPINO 10 MG (30)X COMPRIMIDO  DU		467	NIFEDIPINO 	8.650	10 MG X COMP	64	ANTIHIPERTENSIVO _ ANTIANGINOSO	TB	TABLETA
261	MEDICAMENTOS	500.095	ACIDO BORICO ( 250 GR)		1232	ACIDO BORICO	8.651	250 GR	1.269	ANTISEPTICO LOCAL	PQ	PAQUETE
261	MEDICAMENTOS	501.241	BICARBONATO SODIO (200GRS)		1404	BICARBONATO DE SODIO	8.652	200GRS	1.381	ALCALINIZANTE	PQ	PAQUETE
261	MEDICAMENTOS	503.355	DURASOLETS UNGUENTO		1413	ACEITE MINERAL _ VASELINA	8.653	3.5 GR	152	LUBRICANTE OFTALMICO	TU	TUBO
261	MEDICAMENTOS	500.021	ACANTEX 1 G I.M.		93	CEFTRIAXONA DISÓDICA  1 GR. I.M.	8.654	1 GR X AMP	24	ANTIBIOTICO	AM	AMPOLLA
261	MEDICAMENTOS	500.198	NIFEDIPINO RETARD 20 MG XCOMP.DU		467	NIFEDIPINO 	8.655	20 MG X COMP	868	TERAPIA CORONARIA_ANTAGONISTA DE CALCIO	TB	TABLETA
261	MEDICAMENTOS	500.272	AGUA BIDESTILADA 5 ML AMP.		3110	AGUA ESTERILIZADA	8.656	5 ML X AMP	3.109	DILUYE MEDICAMENTOS	AM	AMPOLLA
261	MEDICAMENTOS	500.490	AMIKACINA 500 MG X 2 ML		1295	AMIKACINA SULFATO	8.657	500 MG X 2 ML	24	ANTIBIOTICO	AM	AMPOLLA
261	MEDICAMENTOS	500.616	AMPICILINA AMP. 500 MG		1045	AMPICILINA	8.660	500 MG X AMP	893	ANTIBACTERIANO	AM	AMPOLLA
261	MEDICAMENTOS	500.844	ATROVENT SOLUCION 20 ML		67	BROMURO IPRATROPIO	8.663	0.25 MG X ML	384	BRONCODILATADOR	FR	FRASCO
261	MEDICAMENTOS	500.846	ATEMPERATOR 400MG X COMP DU		1267	ACIDO VALPROICO	8.664	400MG X COMP	40	ANTICONVULSIVANTE _ ANTIEPILEPTICO	TB	TABLETA
261	MEDICAMENTOS	500.898	AZUL DE METILENO AL 1 % X 5		1068	AZUL DE METILENO	8.665	1 %	2.443	COLORANTE TINCION	AM	AMPOLLA
261	MEDICAMENTOS	500.955	BACTROBAN  UNGUENTO 15 GR		461	MUPIROCINA	8.666	20 MG X GR	893	ANTIBACTERIANO	TU	TUBO
261	MEDICAMENTOS	501.220	ATENOLOL 50 MG. X COMP.DU		853	ATENOLOL	8.667	50 MG. X COMP	64	ANTIHIPERTENSIVO _ ANTIANGINOSO	TB	TABLETA
261	MEDICAMENTOS	508.725	TIMOGLOBULINA 25 MG X AMPOLLA		3175	INMUNOGLOBULINA	8.668	25 MG X AMPOLLA	1.096	INMUNOTERAPIA	AM	AMPOLLA
261	MEDICAMENTOS	503.031	DIPEPTIVEN 50 ML		1673	GLUTAMINA	8.670	20 GR X 100 ML	1.314	NUTRICION PARENTERAL	FR	FRASCO
261	MEDICAMENTOS	500.962	DALACIN OVULOS 100 MG X 3		111	CLINDAMICINA	8.671	100 MG X OVULO	24	ANTIBIOTICO	CJ	CAJA
261	MEDICAMENTOS	508.811	TOL 12 JARABE 250 ML		373	VITAMINA B1 _ B6 _ B12	8.672	TOL 12 JARABE 250 ML	186	VITAMINOTERAPIA	FR	FRASCO
261	MEDICAMENTOS	500.636	ANAPROLINA  50 MG X AMP		297	NANDROLONA	8.674	50 MG X AMP	136	HORMONOTERAPIA	AM	AMPOLLA
261	MEDICAMENTOS	502.076	CLARINASE JARABE		273	LORATADINA _ PSEUDOEFEDRINA 	8.675	2.5 MG_15 MG X 5 ML	72	ANTIHISTAMINICO _ DESCONGESTIONANTE	FR	FRASCO
261	MEDICAMENTOS	506.971	PORTAGEN LECHE 1 LIBRA		2842	COMPONENTES LECHE	8.676	1 LIBRA	898	SUPLEMENTO NUTRICIONAL	UN	UNIDAD
261	MEDICAMENTOS	505.455	LOSAPRES_D 100/25  X 30 COMP		275	LOSARTAN POTASICO _ HIDROCLOROTIAZIDA	8.677	100MG_25MG  X COMP	68	ANTIHIPERTENSIVO _ DIURETICO	CJ	CAJA
261	MEDICAMENTOS	501.902	CHIROCAINA  7.5 MG/ML X 10 ML		1794	LEVOBUPIVACAINA	8.678	7.5 MG X ML	3.163	ANESTESICO LOCAL	AM	AMPOLLA
261	MEDICAMENTOS	506.355	ODANEX  8MG X AMPOLLA		475	ONDANSETRON	8.679	8MG X AMPOLLA	48	ANTIEMETICO _ ANTINAUSEOSO	AM	AMPOLLA
261	MEDICAMENTOS	500.587	AMOVAL DUO JBE 400MG/5ML		892	AMOXICILINA	8.680	400MG X 5ML	24	ANTIBIOTICO	FR	FRASCO
261	MEDICAMENTOS	500.925	BACTEROL FORTE JBE		1102	TRIMETOPRIM_SULFAMETOXAZOL	8.681	80 MG_400 MG X 5 ML	24	ANTIBIOTICO	FR	FRASCO
261	MEDICAMENTOS	508.659	THERMAZENE CREMA								TU	TUBO
261	MEDICAMENTOS	501.306	BISMUTO SUBGALATO		1348	BISMUTO	8.683	BISMUTO SUBGALATO	965	HEMOSTATICO	GR	GRAMO
261	MEDICAMENTOS	501.532	BUPIVACAINA HIPERB 0,75% 2ML		1355	BUPIVACAINA	8.684	0,75% X 2ML	1.177	ANESTESICO GENERAL	AM	AMPOLLA
261	MEDICAMENTOS	501.782	CARDIOASPIRINA 100 MG(50) COMP. DU		1268	ACIDO ACETIL SALICILICO	8.685	100 MG X COMP	1.070	ANTIAGREGANTE PLAQUETARIO	TB	TABLETA
261	MEDICAMENTOS	501.792	CARISTOP ENJUAGUE BUCAL 300ML		2222	SODIO FLUORURO	8.686	0.05 GR X 100 ML	2.223	PRVENTIVOS DE CARIES	FR	FRASCO
261	MEDICAMENTOS	501.817	CELEBRA 200 MG(10) X TABLETA DU		981	CELECOXIB	8.687	200 MG X TABLETA	78	ANTIINFLAMATORIO NO ESTEROIDAL	TB	TABLETA
261	MEDICAMENTOS	501.845	CEFRADINA 500 MG(8) D.U.		1012	CEFRADINA	8.688	500 MG X COMP	24	ANTIBIOTICO	TB	TABLETA
261	MEDICAMENTOS	501.900	CHIROCAINA 5 MG/ML X 10 ML		1794	LEVOBUPIVACAINA	8.689	5 MG X ML	3.163	ANESTESICO LOCAL	AM	AMPOLLA
261	MEDICAMENTOS	501.936	CIDOTEN RAPILENTO 3 ML		1341	BETAMETASONA	8.690	3 MG X ML	116	CORTICOSTEROIDE	AM	AMPOLLA
261	MEDICAMENTOS	502.325	COMBIVIR   X 60 TABLETAS		1158	LAMIVUDINA_ZIDOBUDINA	8.691	150 MG_300 MG X COMPR	108	ANTIVIRAL PARA TRATAMIENTO  VIH	CJ	CAJA
261	MEDICAMENTOS	502.422	CONTRALMOR X 6 SUPOSITORIOS		1344	BETAMETASONA DIPROPIONATO	8.692	1 MG X SUPS	62	ANTIHEMORROIDAL	CJ	CAJA
261	MEDICAMENTOS	502.762	DEPAKENE JBE 250MG/5ML		1267	ACIDO VALPROICO	8.693	250MG X 5ML	40	ANTICONVULSIVANTE _ ANTIEPILEPTICO	FR	FRASCO
261	MEDICAMENTOS	502.952	DIFLUCAN IV 2 MG/ML 100 ML		1597	FLUCONAZOL	8.694	2 MG X ML	390	ANTIMICOTICO	AM	AMPOLLA
261	MEDICAMENTOS	503.125	DIPROSPAN CREMA 15 GRS		1341	BETAMETASONA	8.695	0.64 MG X GR	116	CORTICOSTEROIDE	TU	TUBO
261	MEDICAMENTOS	503.201	DOTAREM FRASCO 15 ML		1178	MEGLUMINA	8.696	377 MG X ML	1.179	MEDIO DE CONTRASTE	FR	FRASCO
261	MEDICAMENTOS	503.277	DOXIUM 500 MG X 30 CAPS.		2413	CALCIO DOBESILATO	8.697	500 MG X CAPS.	2.406	TRATAMIENTO INSUFICIENCIA VENOSA CRONICA	CJ	CAJA
261	MEDICAMENTOS	503.356	DURATEARS UNGTO OFTALMICO		1223	ACEITE MINERAL	8.698	3.5 GR	150	LUBRICANTE OCULAR	TU	TUBO
261	MEDICAMENTOS	503.449	ELCAL D X 10 COMP(30)  SOBRE		389	CARBONATO DE CALCIO _ VITAMINA D	8.699	800 MG_ 3.125 MCG X COMP	114	CALCIOTERAPIA	SO	SOBRE
261	MEDICAMENTOS	503.473	ENALTEN 10 MG(30) X COMP.DU		1013	ENALAPRIL MALEATO	8.700	10 MG X COMP	3.086	ANTIHIPERTENSIVO	TB	TABLETA
261	MEDICAMENTOS	503.492	ENSURE VAINILLA (12)900GR		1182	PROTEINAS_HIDRATOS DE CARBONO_LIPIDOS	8.701	1 KG.	898	SUPLEMENTO NUTRICIONAL	TR	TARRO
