CODIGO|DESCRIPTOR|CAPITULO_NUM|CAPITULO_TITULO|VERSION
D070|CARCINOMA IN SITU DEL ENDOMETRIO|D00-D09|NEOPLASIAS IN SITU|2010_DEIS
D071|CARCINOMA IN SITU DE LA VULVA|D00-D09|NEOPLASIAS IN SITU|2010_DEIS
D072|CARCINOMA IN SITU DE LA VAGINA|D00-D09|NEOPLASIAS IN SITU|2010_DEIS
D073|CARCINOMA IN SITU DE OTROS SITIOS DE ORGANOS GENITALES FEMENINOS Y DE LOS NO ESPECIFICADOS|D00-D09|NEOPLASIAS IN SITU|2010_DEIS
D074|CARCINOMA IN SITU DEL PENE|D00-D09|NEOPLASIAS IN SITU|2010_DEIS
D075|CARCINOMA IN SITU DE LA PROSTATA|D00-D09|NEOPLASIAS IN SITU|2010_DEIS
D076|CARCINOMA IN SITU DE OTROS ORGANOS GENITALES MASCULINOS Y DE LOS NO ESPECIFICADOS|D00-D09|NEOPLASIAS IN SITU|2010_DEIS
D090|CARCINOMA IN SITU DE LA VEJIGA|D00-D09|NEOPLASIAS IN SITU|2010_DEIS
D091|CARCINOMA IN SITU DE OTROS ORGANOS URINARIOS Y DE LOS NO ESPECIFICADOS|D00-D09|NEOPLASIAS IN SITU|2010_DEIS
D092|CARCINOMA IN SITU DEL OJO|D00-D09|NEOPLASIAS IN SITU|2010_DEIS
D093|CARCINOMA IN SITU DE LA GLANDULA TIROIDES Y DE OTRAS GLANDULAS ENDOCRINAS|D00-D09|NEOPLASIAS IN SITU|2010_DEIS
D097|CARCINOMA IN SITU DE OTROS SITIOS ESPECIFICADOS|D00-D09|NEOPLASIAS IN SITU|2010_DEIS
D099|CARCINOMA IN SITU, SITIO NO ESPECIFICADO|D00-D09|NEOPLASIAS IN SITU|2010_DEIS
D100|TUMOR BENIGNO DEL LABIO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D101|TUMOR BENIGNO DE LA LENGUA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D102|TUMOR BENIGNO DEL PISO DE LA BOCA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D103|TUMOR BENIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA BOCA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D104|TUMOR BENIGNO DE LA AMIGDALA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D105|TUMOR BENIGNO DE OTRAS PARTES DE LA OROFARINGE|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D106|TUMOR BENIGNO DE LA NASOFARINGE|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D107|TUMOR BENIGNO DE LA HIPOFARINGE|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D109|TUMOR BENIGNO DE LA FARINGE, PARTE NO ESPECIFICADA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D110|TUMOR BENIGNO DE LA GLANDULA PAROTIDA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D117|TUMOR BENIGNO DE OTRAS GLANDULAS SALIVALES MAYORES|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D119|TUMOR BENIGNO DE LAS GLANDULAS SALIVALES MAYORES, SIN OTRA ESPECIFICACION|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D120|TUMOR BENIGNO DEL CIEGO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D121|TUMOR BENIGNO DEL APENDICE CECAL|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D122|TUMOR BENIGNO DEL COLON ASCENDENTE|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D123|TUMOR BENIGNO DEL COLON TRANSVERSO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D124|TUMOR BENIGNO DEL COLON DESCENDENTE|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D125|TUMOR BENIGNO DEL COLON SIGMOIDE|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D126|TUMOR BENIGNO DEL COLON, PARTE NO ESPECIFICADA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D127|TUMOR BENIGNO DE LA UNION RECTOSIGMOIDEA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D128|TUMOR BENIGNO DEL RECTO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D129|TUMOR BENIGNO DEL CONDUCTO ANAL Y DEL ANO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D130|TUMOR BENIGNO DEL ESOFAGO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D131|TUMOR BENIGNO DEL ESTOMAGO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D132|TUMOR BENIGNO DEL DUODENO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D133|TUMOR BENIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL INTESTINO DELGADO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D134|TUMOR BENIGNO DEL HIGADO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D135|TUMOR BENIGNO DE LAS VIAS BILIARES EXTRAHEPATICAS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D136|TUMOR BENIGNO DEL PANCREAS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D137|TUMOR BENIGNO DEL PANCREAS ENDOCRINO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D139|TUMOR BENIGNO DE SITIOS MAL DEFINIDOS DEL SISTEMA DIGESTIVO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D140|TUMOR BENIGNO DEL OIDO MEDIO, DE LA CAVIDAD NASAL Y DE LOS SENOS PARANASALES|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D141|TUMOR BENIGNO DE LA LARINGE|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D142|TUMOR BENIGNO DE LA TRAQUEA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D143|TUMOR BENIGNO DE LOS BRONQUIOS Y DEL PULMON|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D144|TUMOR BENIGNO DEL SISTEMA RESPIRATORIO, SITIO NO ESPECIFICADO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D150|TUMOR BENIGNO DEL TIMO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D151|TUMOR BENIGNO DEL CORAZON|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D152|TUMOR BENIGNO DEL MEDIASTINO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D157|TUMOR BENIGNO DE OTROS ORGANOS INTRATORACICOS ESPECIFICADOS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D159|TUMOR BENIGNO DE ORGANO INTRATORACICO NO ESPECIFICADO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D160|TUMOR BENIGNO DEL OMOPLATO Y HUESOS LARGOS DEL MIEMBRO SUPERIOR|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D161|TUMOR BENIGNO DE LOS HUESOS CORTOS DEL MIEMBRO SUPERIOR|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D162|TUMOR BENIGNO DE LOS HUESOS LARGOS DEL MIEMBRO INFERIOR|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D163|TUMOR BENIGNO DE LOS HUESOS CORTOS DEL MIEMBRO INFERIOR|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D164|TUMOR BENIGNO DE LOS HUESOS DEL CRANEO Y DE LA CARA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D165|TUMOR BENIGNO DEL MAXILAR INFERIOR|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D166|TUMOR BENIGNO DE LA COLUMNA VERTEBRAL|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D167|TUMOR BENIGNO DE LAS COSTILLAS, ESTERNON Y CLAVICULA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D168|TUMOR BENIGNO DE LOS HUESOS PELVICOS, SACRO Y COCCIX|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D169|TUMOR BENIGNO DEL HUESO Y DEL CARTILAGO ARTICULAR, SITIO NO ESPECIFICADO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D170|TUMOR BENIGNO LIPOMATOSO DE PIEL Y DE TEJIDO SUBCUTANEO DE CABEZA, CARA Y CUELLO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D171|TUMOR BENIGNO LIPOMATOSO DE PIEL Y DE TEJIDO SUBCUTANEO DEL TRONCO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D172|TUMOR BENIGNO LIPOMATOSO DE PIEL Y DE TEJIDO SUBCUTANEO DE MIEMBROS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D173|TUMOR BENIGNO LIPOMATOSO DE PIEL Y DE TEJIDO SUBCUTANEO DE OTROS SITIOS Y DE LOS NO ESPECIF.|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D174|TUMOR BENIGNO LIPOMATOSO DE LOS ORGANOS INTRATORACICOS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D175|TUMOR BENIGNO LIPOMATOSO DE LOS ORGANOS INTRAABDOMINALES|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D176|TUMOR BENIGNO LIPOMATOSO DEL CORDON ESPERMATICO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D177|TUMOR BENIGNO LIPOMATOSO DE OTROS SITIOS ESPECIFICADOS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D179|TUMOR BENIGNO LIPOMATOSO, DE SITIO NO ESPECIFICADO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D180|HEMANGIOMA, DE CUALQUIER SITIO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D181|LINFANGIOMA, DE CUALQUIER SITIO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D190|TUMOR BENIGNO DEL TEJIDO MESOTELIAL DE LA PLEURA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D191|TUMOR BENIGNO DEL TEJIDO MESOTELIAL DEL PERITONEO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D197|TUMOR BENIGNO DEL TEJIDO MESOTELIAL DE OTROS SITIOS ESPECIFICADOS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D199|TUMOR BENIGNO DEL TEJIDO MESOTELIAL, DE SITIO NO ESPECIFICADO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D200|TUMOR BENIGNO DEL RETROPERITONEO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D201|TUMOR BENIGNO DEL PERITONEO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D210|TUMOR BENIGNO DEL TEJIDO CONJUNTIVO Y DE OTROS TEJIDOS BLANDOS DE CABEZA, CARA Y CUELLO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D211|TUMOR BENIGNO DE TEJ. CONJUNTIVO Y OTROS TEJ. BLANDOS DE MIEMBRO SUPERIOR, INCLUIDO EL HOMBRO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D212|TUMOR BENIGNO DE TEJ. CONJUNTIVO Y OTROS TEJ. BLANDOS DEL MIEMBRO INFERIOR, INCLUIDA LA CADERA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D213|TUMOR BENIGNO DEL TEJIDO CONJUNTIVO Y DE OTROS TEJIDOS BLANDOS DEL TORAX|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D214|TUMOR BENIGNO DEL TEJIDO CONJUNTIVO Y DE OTROS TEJIDOS BLANDOS DEL ABDOMEN|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D215|TUMOR BENIGNO DEL TEJIDO CONJUNTIVO Y DE OTROS TEJIDOS BLANDOS DE LA PELVIS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D216|TUMOR BENIGNO DEL TEJIDO CONJUNTIVO Y DE OTROS TEJIDOS BLANDOS DEL TRONCO, SIN OTRA ESPECIFIC.|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D219|TUMOR BENIGNO DEL TEJIDO CONJUNTIVO Y DE OTROS TEJIDOS BLANDOS, DE SITIO NO ESPECIFICADO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D220|NEVO MELANOCITICO DEL LABIO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D221|NEVO MELANOCITICO DEL PARPADO, INCLUIDA LA COMISURA PALPEBRAL|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D222|NEVO MELANOCITICO DE LA OREJA Y DEL CONDUCTO AUDITIVO EXTERNO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D223|NEVO MELANOCITICO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CARA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D224|NEVO MELANOCITICO DEL CUERO CABELLUDO Y DEL CUELLO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D225|NEVO MELANOCITICO DEL TRONCO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D226|NEVO MELANOCITICO DEL MIEMBRO SUPERIOR, INCLUIDO EL HOMBRO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D227|NEVO MELANOCITICO DEL MIEMBRO INFERIOR, INCLUIDA LA CADERA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D229|NEVO MELANOCITICO, SITIO NO ESPECIFICADO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D230|TUMOR BENIGNO DE LA PIEL DEL LABIO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D231|TUMOR BENIGNO DE LA PIEL DEL PARPADO, INCLUIDA LA COMISURA PALPEBRAL|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D232|TUMOR BENIGNO DE LA PIEL DE LA OREJA Y DEL CONDUCTO AUDITIVO EXTERNO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D233|TUMOR BENIGNO DE LA PIEL DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CARA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D234|TUMOR BENIGNO DE LA PIEL DEL CUERO CABELLUDO Y DEL CUELLO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D235|TUMOR BENIGNO DE LA PIEL DEL TRONCO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D236|TUMOR BENIGNO DE LA PIEL DEL MIEMBRO SUPERIOR, INCLUIDO EL HOMBRO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D237|TUMOR BENIGNO DE LA PIEL DEL MIEMBRO INFERIOR, INCLUIDA LA CADERA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D239|TUMOR BENIGNO DE LA PIEL, SITIO NO ESPECIFICADO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D24X|TUMOR BENIGNO DE LA MAMA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D250|LEIOMIOMA SUBMUCOSO DEL UTERO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D251|LEIOMIOMA INTRAMURAL DEL UTERO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D252|LEIOMIOMA SUBSEROSO DEL UTERO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D259|LEIOMIOMA DEL UTERO, SIN OTRA ESPECIFICACION|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D260|TUMOR BENIGNO DEL CUELLO DEL UTERO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D261|TUMOR BENIGNO DEL CUERPO DEL UTERO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D267|TUMOR BENIGNO DE OTRAS PARTES ESPECIFICADAS DEL UTERO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D269|TUMOR BENIGNO DEL UTERO, PARTE NO ESPECIFICADA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D27X|TUMOR BENIGNO DEL OVARIO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D280|TUMOR BENIGNO DE LA VULVA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D281|TUMOR BENIGNO DE LA VAGINA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D282|TUMOR BENIGNO DE LA TROMPA DE FALOPIO Y DE LOS LIGAMENTOS UTERINOS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D287|TUMOR BENIGNO DE OTROS SITIOS ESPECIFICADOS DE LOS ORGANOS GENITALES FEMENINOS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D289|TUMOR BENIGNO DE ORGANO GENITAL FEMENINO, SITIO NO ESPECIFICADO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D290|TUMOR BENIGNO DEL PENE|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D291|TUMOR BENIGNO DE LA PROSTATA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D292|TUMOR BENIGNO DE LOS TESTICULOS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D293|TUMOR BENIGNO DEL EPIDIDIMO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D294|TUMOR BENIGNO DEL ESCROTO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D297|TUMOR BENIGNO DE OTROS ORGANOS GENITALES MASCULINOS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D299|TUMOR BENIGNO DE ORGANO GENITAL MASCULINO, SITIO NO ESPECIFICADO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D300|TUMOR BENIGNO DEL RIÑON|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D301|TUMOR BENIGNO DE LA PELVIS RENAL|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D302|TUMOR BENIGNO DEL URETER|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D303|TUMOR BENIGNO DE LA VEJIGA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D304|TUMOR BENIGNO DE LA URETRA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D307|TUMOR BENIGNO DE OTROS ORGANOS URINARIOS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D309|TUMOR BENIGNO DE ORGANO URINARIO NO ESPECIFICADO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D310|TUMOR BENIGNO DE LA CONJUNTIVA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D311|TUMOR BENIGNO DE LA CORNEA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D312|TUMOR BENIGNO DE LA RETINA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D313|TUMOR BENIGNO DE LA COROIDES|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D314|TUMOR BENIGNO DEL CUERPO CILIAR|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D315|TUMOR BENIGNO DE LAS GLANDULAS LAGRIMALES Y DE LOS CONDUCTOS LAGRIMALES|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D316|TUMOR BENIGNO DE LA ORBITA, PARTE NO ESPECIFICADA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D319|TUMOR BENIGNO DEL OJO, PARTE NO ESPECIFICADA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D320|TUMOR BENIGNO DE LAS MENINGES CEREBRALES|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D321|TUMOR BENIGNO DE LAS MENINGES RAQUIDEAS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D329|TUMOR BENIGNO DE LAS MENINGES, PARTE NO ESPECIFICADA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D330|TUMOR BENIGNO DEL ENCEFALO, SUPRATENTORIAL|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D331|TUMOR BENIGNO DEL ENCEFALO, INFRATENTORIAL|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D332|TUMOR BENIGNO DEL ENCEFALO, PARTE NO ESPECIFICADA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D333|TUMOR BENIGNO DE LOS NERVIOS CRANEALES|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D334|TUMOR BENIGNO DE LA MEDULA ESPINAL|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D337|TUMOR BENIGNO DE OTRAS PARTES ESPECIFICADAS DEL SISTEMA NERVIOSO CENTRAL|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D339|TUMOR BENIGNO DEL SISTEMA NERVIOSO CENTRAL, SITIO NO ESPECIFICADO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D34X|TUMOR BENIGNO DE LA GLANDULA TIROIDES|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D350|TUMOR BENIGNO DE LA GLANDULA SUPRARRENAL|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D351|TUMOR BENIGNO DE LA GLANDULA PARATIROIDES|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D352|TUMOR BENIGNO DE LA HIPOFISIS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D353|TUMOR BENIGNO DEL CONDUCTO CRANEOFARINGEO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D354|TUMOR BENIGNO DE LA GLANDULA PINEAL|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D355|TUMOR BENIGNO DEL CUERPO CAROTIDEO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D356|TUMOR BENIGNO DEL CUERPO AORTICO Y DE OTROS CUERPOS CROMAFINES|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D357|TUMOR BENIGNO DE OTRAS GLANDULAS ENDOCRINAS ESPECIFICADAS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D358|TUMOR BENIGNO PLURIGLANDULAR|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D359|TUMOR BENIGNO DE GLANDULA ENDOCRINA NO ESPECIFICADA|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D360|TUMOR BENIGNO DE LOS GANGLIOS LINFATICOS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D361|TUMOR BENIGNO DE LOS NERVIOS PERIFERICOS Y DEL SISTEMA NERVIOSO AUTONOMO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D367|TUMOR BENIGNO DE OTROS SITIOS ESPECIFICADOS|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D369|TUMOR BENIGNO DE SITIO NO ESPECIFICADO|D10-D36|NEOPLASIAS BENIGNAS|2010_DEIS
D370|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL LABIO, DE LA CAVIDAD BUCAL Y DE LA FARINGE|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D371|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL ESTOMAGO|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D372|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL INTESTINO DELGADO|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D373|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL APENDICE CECAL|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D374|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL COLON|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D375|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL RECTO|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D376|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE HIGADO, DE VESICULA BILIAR Y CONDUCTO BILIAR|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D377|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE OTROS ORGANOS DIGESTIVOS ESPECIFICADOS|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D379|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE ORGANOS DIGESTIVOS, SITIO NO ESPECIFICADO|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D380|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LARINGE|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D381|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA TRAQUEA, DE LOS BRONQUIOS Y DEL PULMON|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D382|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA PLEURA|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D383|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL MEDIASTINO|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D384|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL TIMO|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D385|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE OTROS ORGS. RESPIRATORIOS Y DEL OIDO MEDIO|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D386|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE ORGANOS RESPIRATORIOS, SITIO NO ESPECIFIC.|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D390|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL UTERO|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D391|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL OVARIO|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D392|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA PLACENTA|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
D397|TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE OTROS ORGANOS GENITALES FEMENINOS|D37-D48|NEOPLASIAS DE COMPORTAMIENTO INCIERTO O DESCONOCIDO|2010_DEIS
